,OTU_ID,Degree_RAW,Date,Sample_type,Genotype,Degree_norm(n),Degree_norm,Degree_norm_log,combine,Total_node
6221,Otu857,12,9,RHZ,RNAi,0.016304348,0.016326531,-1.787696568,9RHZRNAi,736
6222,Otu344,24,9,RHZ,RNAi,0.032608696,0.032653061,-1.486666573,9RHZRNAi,736
6223,Otu461,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6224,Otu586,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6225,Otu646,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6226,Otu848,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6227,Otu1879,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6228,Otu549,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6229,Otu15731,16,9,RHZ,RNAi,0.02173913,0.021768707,-1.662757832,9RHZRNAi,736
6230,Otu8898,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6231,Otu612,12,9,RHZ,RNAi,0.016304348,0.016326531,-1.787696568,9RHZRNAi,736
6232,Otu377,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6233,Otu437,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6234,Otu356,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6235,Otu468,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6236,Otu783,20,9,RHZ,RNAi,0.027173913,0.027210884,-1.565847819,9RHZRNAi,736
6237,Otu435,12,9,RHZ,RNAi,0.016304348,0.016326531,-1.787696568,9RHZRNAi,736
6238,Otu363,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6239,Otu1304,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6240,Otu972,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6241,Otu12329,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6242,Otu932,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6243,Otu1556,26,9,RHZ,RNAi,0.035326087,0.03537415,-1.451904466,9RHZRNAi,736
6244,Otu366,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6245,Otu944,16,9,RHZ,RNAi,0.02173913,0.021768707,-1.662757832,9RHZRNAi,736
6246,Otu4607,14,9,RHZ,RNAi,0.019021739,0.019047619,-1.720749779,9RHZRNAi,736
6247,Otu1078,12,9,RHZ,RNAi,0.016304348,0.016326531,-1.787696568,9RHZRNAi,736
6248,Otu1514,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6249,Otu370,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6250,Otu1023,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6251,Otu993,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6252,Otu487,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6253,Otu532,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6254,Otu3356,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6255,Otu2913,12,9,RHZ,RNAi,0.016304348,0.016326531,-1.787696568,9RHZRNAi,736
6256,Otu376,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6257,Otu3615,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6258,Otu1638,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6259,Otu1850,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6260,Otu959,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6261,Otu626,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6262,Otu705,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6263,Otu1523,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6264,Otu460,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6265,Otu854,26,9,RHZ,RNAi,0.035326087,0.03537415,-1.451904466,9RHZRNAi,736
6266,Otu818,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6267,Otu677,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6268,Otu536,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6269,Otu533,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6270,Otu1100,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6271,Otu424,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6272,Otu556,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6273,Otu900,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6274,Otu648,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6275,Otu659,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6276,Otu692,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6277,Otu526,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6278,Otu4128,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6279,Otu1479,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6280,Otu914,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6281,Otu695,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6282,Otu484,16,9,RHZ,RNAi,0.02173913,0.021768707,-1.662757832,9RHZRNAi,736
6283,Otu896,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6284,Otu788,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6285,Otu662,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6286,Otu1270,12,9,RHZ,RNAi,0.016304348,0.016326531,-1.787696568,9RHZRNAi,736
6287,Otu562,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6288,Otu467,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6289,Otu1302,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6290,Otu672,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6291,Otu1030,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6292,Otu1145,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6293,Otu1141,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6294,Otu3037,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6295,Otu733,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6296,Otu3642,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6297,Otu607,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6298,Otu4442,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6299,Otu636,16,9,RHZ,RNAi,0.02173913,0.021768707,-1.662757832,9RHZRNAi,736
6300,Otu497,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6301,Otu890,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6302,Otu762,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6303,Otu14775,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6304,Otu475,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6305,Otu504,28,9,RHZ,RNAi,0.038043478,0.038095238,-1.419719783,9RHZRNAi,736
6306,Otu1252,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6307,Otu10917,16,9,RHZ,RNAi,0.02173913,0.021768707,-1.662757832,9RHZRNAi,736
6308,Otu697,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6309,Otu1119,28,9,RHZ,RNAi,0.038043478,0.038095238,-1.419719783,9RHZRNAi,736
6310,Otu545,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6311,Otu728,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6312,Otu881,14,9,RHZ,RNAi,0.019021739,0.019047619,-1.720749779,9RHZRNAi,736
6313,Otu16749,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6314,Otu1002,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6315,Otu1148,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6316,Otu576,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6317,Otu930,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6318,Otu1717,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6319,Otu853,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6320,Otu592,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6321,Otu499,20,9,RHZ,RNAi,0.027173913,0.027210884,-1.565847819,9RHZRNAi,736
6322,Otu1251,12,9,RHZ,RNAi,0.016304348,0.016326531,-1.787696568,9RHZRNAi,736
6323,Otu492,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6324,Otu810,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6325,Otu753,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6326,Otu1720,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6327,Otu997,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6328,Otu1012,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6329,Otu849,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6330,Otu614,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6331,Otu902,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6332,Otu820,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6333,Otu565,12,9,RHZ,RNAi,0.016304348,0.016326531,-1.787696568,9RHZRNAi,736
6334,Otu992,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6335,Otu11266,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6336,Otu630,16,9,RHZ,RNAi,0.02173913,0.021768707,-1.662757832,9RHZRNAi,736
6337,Otu833,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6338,Otu5996,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6339,Otu2780,12,9,RHZ,RNAi,0.016304348,0.016326531,-1.787696568,9RHZRNAi,736
6340,Otu1416,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6341,Otu741,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6342,Otu1001,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6343,Otu2188,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6344,Otu16207,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6345,Otu1354,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6346,Otu531,14,9,RHZ,RNAi,0.019021739,0.019047619,-1.720749779,9RHZRNAi,736
6347,Otu823,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6348,Otu3425,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6349,Otu1389,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6350,Otu550,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6351,Otu560,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6352,Otu979,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6353,Otu660,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6354,Otu1166,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6355,Otu595,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6356,Otu7272,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6357,Otu553,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6358,Otu1329,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6359,Otu625,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6360,Otu776,12,9,RHZ,RNAi,0.016304348,0.016326531,-1.787696568,9RHZRNAi,736
6361,Otu721,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6362,Otu4275,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6363,Otu718,16,9,RHZ,RNAi,0.02173913,0.021768707,-1.662757832,9RHZRNAi,736
6364,Otu1050,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6365,Otu1013,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6366,Otu1312,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6367,Otu9672,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6368,Otu1477,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6369,Otu1124,18,9,RHZ,RNAi,0.024456522,0.024489796,-1.611605309,9RHZRNAi,736
6370,Otu706,22,9,RHZ,RNAi,0.029891304,0.029931973,-1.524455134,9RHZRNAi,736
6371,Otu1532,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6372,Otu1807,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6373,Otu1018,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6374,Otu798,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6375,Otu946,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6376,Otu2722,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6377,Otu1722,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6378,Otu1060,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6379,Otu763,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6380,Otu712,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6381,Otu1042,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6382,Otu665,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6383,Otu1065,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6384,Otu1172,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6385,Otu754,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6386,Otu668,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6387,Otu958,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6388,Otu9392,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6389,Otu1126,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6390,Otu671,16,9,RHZ,RNAi,0.02173913,0.021768707,-1.662757832,9RHZRNAi,736
6391,Otu2144,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6392,Otu1276,20,9,RHZ,RNAi,0.027173913,0.027210884,-1.565847819,9RHZRNAi,736
6393,Otu982,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6394,Otu627,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6395,Otu1723,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6396,Otu799,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6397,Otu693,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6398,Otu1007,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6399,Otu1004,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6400,Otu1931,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6401,Otu9757,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6402,Otu1725,20,9,RHZ,RNAi,0.027173913,0.027210884,-1.565847819,9RHZRNAi,736
6403,Otu750,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6404,Otu635,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6405,Otu1106,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6406,Otu704,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6407,Otu9257,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6408,Otu8616,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6409,Otu696,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6410,Otu1071,12,9,RHZ,RNAi,0.016304348,0.016326531,-1.787696568,9RHZRNAi,736
6411,Otu1557,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6412,Otu11508,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6413,Otu947,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6414,Otu1167,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6415,Otu1799,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6416,Otu684,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6417,Otu865,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6418,Otu786,16,9,RHZ,RNAi,0.02173913,0.021768707,-1.662757832,9RHZRNAi,736
6419,Otu683,12,9,RHZ,RNAi,0.016304348,0.016326531,-1.787696568,9RHZRNAi,736
6420,Otu998,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6421,Otu956,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6422,Otu707,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6423,Otu933,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6424,Otu861,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6425,Otu676,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6426,Otu1000,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6427,Otu682,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6428,Otu1025,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6429,Otu1796,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6430,Otu1131,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6431,Otu787,14,9,RHZ,RNAi,0.019021739,0.019047619,-1.720749779,9RHZRNAi,736
6432,Otu1873,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6433,Otu1568,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6434,Otu1261,22,9,RHZ,RNAi,0.029891304,0.029931973,-1.524455134,9RHZRNAi,736
6435,Otu1159,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6436,Otu1143,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6437,Otu1112,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6438,Otu1964,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6439,Otu14915,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6440,Otu736,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6441,Otu1262,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6442,Otu1662,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6443,Otu1115,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6444,Otu1116,14,9,RHZ,RNAi,0.019021739,0.019047619,-1.720749779,9RHZRNAi,736
6445,Otu749,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6446,Otu905,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6447,Otu1184,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6448,Otu15663,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6449,Otu3950,18,9,RHZ,RNAi,0.024456522,0.024489796,-1.611605309,9RHZRNAi,736
6450,Otu867,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6451,Otu1026,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6452,Otu1120,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6453,Otu2944,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6454,Otu1348,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6455,Otu3807,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6456,Otu1656,18,9,RHZ,RNAi,0.024456522,0.024489796,-1.611605309,9RHZRNAi,736
6457,Otu838,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6458,Otu1032,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6459,Otu1255,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6460,Otu1503,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6461,Otu809,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6462,Otu894,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6463,Otu837,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6464,Otu1121,4,9,RHZ,RNAi,0.005434783,0.005442177,-2.264817823,9RHZRNAi,736
6465,Otu1253,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6466,Otu10837,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6467,Otu6645,14,9,RHZ,RNAi,0.019021739,0.019047619,-1.720749779,9RHZRNAi,736
6468,Otu1442,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6469,Otu1317,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6470,Otu1461,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6471,Otu6682,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6472,Otu1475,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6473,Otu1080,16,9,RHZ,RNAi,0.02173913,0.021768707,-1.662757832,9RHZRNAi,736
6474,Otu1436,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6475,Otu7621,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6476,Otu1739,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6477,Otu954,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6478,Otu14202,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6479,Otu880,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6480,Otu1490,10,9,RHZ,RNAi,0.013586957,0.013605442,-1.866877814,9RHZRNAi,736
6481,Otu13604,18,9,RHZ,RNAi,0.024456522,0.024489796,-1.611605309,9RHZRNAi,736
6482,Otu974,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
6483,Otu1975,8,9,RHZ,RNAi,0.010869565,0.010884354,-1.963787827,9RHZRNAi,736
6484,Otu8540,6,9,RHZ,RNAi,0.008152174,0.008163265,-2.088726564,9RHZRNAi,736
6485,Otu1863,2,9,RHZ,RNAi,0.002717391,0.002721088,-2.565847819,9RHZRNAi,736
