,OTU_ID,Closeness_RAW,Date,Sample_type,Genotype,CLose_log,combine
1230,Otu768,1.89E-05,4,Soil near roots,RNAi,-4.723710099,4Soil near rootsRNAi
1231,Otu1822,1.92E-05,4,Soil near roots,RNAi,-4.716145301,4Soil near rootsRNAi
1232,Otu1564,1.84E-05,4,Soil near roots,RNAi,-4.735726615,4Soil near rootsRNAi
1233,Otu1019,1.90E-05,4,Soil near roots,RNAi,-4.721406624,4Soil near rootsRNAi
1234,Otu994,1.93E-05,4,Soil near roots,RNAi,-4.71456445,4Soil near rootsRNAi
1235,Otu2127,1.78E-05,4,Soil near roots,RNAi,-4.750083921,4Soil near rootsRNAi
1236,Otu11782,1.91E-05,4,Soil near roots,RNAi,-4.719985551,4Soil near rootsRNAi
1237,Otu1458,1.91E-05,4,Soil near roots,RNAi,-4.719298133,4Soil near rootsRNAi
1238,Otu917,1.76E-05,4,Soil near roots,RNAi,-4.753881677,4Soil near rootsRNAi
1239,Otu987,1.81E-05,4,Soil near roots,RNAi,-4.742528751,4Soil near rootsRNAi
1240,Otu819,1.86E-05,4,Soil near roots,RNAi,-4.729577821,4Soil near rootsRNAi
1241,Otu1609,1.88E-05,4,Soil near roots,RNAi,-4.725764666,4Soil near rootsRNAi
1242,Otu13140,1.86E-05,4,Soil near roots,RNAi,-4.731105051,4Soil near rootsRNAi
1243,Otu1580,1.82E-05,4,Soil near roots,RNAi,-4.739817505,4Soil near rootsRNAi
1244,Otu1525,1.56E-06,4,Soil near roots,RNAi,-5.807266386,4Soil near rootsRNAi
1245,Otu5512,1.87E-05,4,Soil near roots,RNAi,-4.7283619,4Soil near rootsRNAi
1246,Otu885,1.85E-05,4,Soil near roots,RNAi,-4.733814953,4Soil near rootsRNAi
1247,Otu1503,1.87E-05,4,Soil near roots,RNAi,-4.72832131,4Soil near rootsRNAi
1248,Otu802,1.87E-05,4,Soil near roots,RNAi,-4.72849176,4Soil near rootsRNAi
1249,Otu1326,1.83E-05,4,Soil near roots,RNAi,-4.737725241,4Soil near rootsRNAi
1250,Otu1651,1.56E-06,4,Soil near roots,RNAi,-5.806721148,4Soil near rootsRNAi
1251,Otu1149,1.93E-05,4,Soil near roots,RNAi,-4.715510307,4Soil near rootsRNAi
1252,Otu1240,1.86E-05,4,Soil near roots,RNAi,-4.72991767,4Soil near rootsRNAi
1253,Otu1101,1.91E-05,4,Soil near roots,RNAi,-4.719836565,4Soil near rootsRNAi
1254,Otu1090,1.81E-05,4,Soil near roots,RNAi,-4.74165575,4Soil near rootsRNAi
1255,Otu927,1.90E-05,4,Soil near roots,RNAi,-4.72227186,4Soil near rootsRNAi
1256,Otu1073,1.86E-05,4,Soil near roots,RNAi,-4.731612937,4Soil near rootsRNAi
1257,Otu1606,1.86E-05,4,Soil near roots,RNAi,-4.731443708,4Soil near rootsRNAi
1258,Otu884,1.55E-06,4,Soil near roots,RNAi,-5.808348737,4Soil near rootsRNAi
1259,Otu1175,1.87E-05,4,Soil near roots,RNAi,-4.72820764,4Soil near rootsRNAi
1260,Otu2029,1.56E-06,4,Soil near roots,RNAi,-5.807806884,4Soil near rootsRNAi
1261,Otu11378,1.83E-05,4,Soil near roots,RNAi,-4.738130215,4Soil near rootsRNAi
1262,Otu2550,1.86E-05,4,Soil near roots,RNAi,-4.731064717,4Soil near rootsRNAi
1263,Otu2792,1.84E-05,4,Soil near roots,RNAi,-4.734959761,4Soil near rootsRNAi
1264,Otu1317,1.88E-05,4,Soil near roots,RNAi,-4.725952448,4Soil near rootsRNAi
1265,Otu1989,1.80E-05,4,Soil near roots,RNAi,-4.744566776,4Soil near rootsRNAi
1266,Otu6682,1.86E-05,4,Soil near roots,RNAi,-4.731475947,4Soil near rootsRNAi
1267,Otu8976,1.81E-05,4,Soil near roots,RNAi,-4.742528751,4Soil near rootsRNAi
1268,Otu1080,1.86E-05,4,Soil near roots,RNAi,-4.730725765,4Soil near rootsRNAi
1269,Otu1741,1.85E-05,4,Soil near roots,RNAi,-4.732988497,4Soil near rootsRNAi
1270,Otu877,1.84E-05,4,Soil near roots,RNAi,-4.73522352,4Soil near rootsRNAi
1271,Otu4341,1.79E-05,4,Soil near roots,RNAi,-4.746712023,4Soil near rootsRNAi
1272,Otu1137,1.81E-05,4,Soil near roots,RNAi,-4.742450174,4Soil near rootsRNAi
1273,Otu1340,1.83E-05,4,Soil near roots,RNAi,-4.736364626,4Soil near rootsRNAi
1274,Otu874,1.91E-05,4,Soil near roots,RNAi,-4.718294041,4Soil near rootsRNAi
1275,Otu868,1.83E-05,4,Soil near roots,RNAi,-4.738606172,4Soil near rootsRNAi
1276,Otu1715,1.84E-05,4,Soil near roots,RNAi,-4.734935775,4Soil near rootsRNAi
1277,Otu1361,1.81E-05,4,Soil near roots,RNAi,-4.741647877,4Soil near rootsRNAi
1278,Otu1322,1.90E-05,4,Soil near roots,RNAi,-4.72209895,4Soil near rootsRNAi
1279,Otu1739,1.87E-05,4,Soil near roots,RNAi,-4.727053011,4Soil near rootsRNAi
1280,Otu1577,1.89E-05,4,Soil near roots,RNAi,-4.723923374,4Soil near rootsRNAi
1281,Otu14483,1.87E-05,4,Soil near roots,RNAi,-4.728718923,4Soil near rootsRNAi
1282,Otu904,1.90E-05,4,Soil near roots,RNAi,-4.720341255,4Soil near rootsRNAi
1283,Otu2061,1.94E-05,4,Soil near roots,RNAi,-4.711765062,4Soil near rootsRNAi
1284,Otu1335,1.93E-05,4,Soil near roots,RNAi,-4.714120108,4Soil near rootsRNAi
1285,Otu2053,1.90E-05,4,Soil near roots,RNAi,-4.72165401,4Soil near rootsRNAi
1286,Otu12711,1.82E-05,4,Soil near roots,RNAi,-4.738883572,4Soil near rootsRNAi
1287,Otu13604,1.88E-05,4,Soil near roots,RNAi,-4.725323467,4Soil near rootsRNAi
1288,Otu1661,1.89E-05,4,Soil near roots,RNAi,-4.723775733,4Soil near rootsRNAi
1289,Otu1133,1.88E-05,4,Soil near roots,RNAi,-4.7267598,4Soil near rootsRNAi
1290,Otu1636,1.80E-05,4,Soil near roots,RNAi,-4.744730969,4Soil near rootsRNAi
1291,Otu1712,1.89E-05,4,Soil near roots,RNAi,-4.724169331,4Soil near rootsRNAi
1292,Otu1928,1.81E-05,4,Soil near roots,RNAi,-4.742497322,4Soil near rootsRNAi
1293,Otu1863,1.83E-05,4,Soil near roots,RNAi,-4.73731989,4Soil near rootsRNAi
1294,Otu2664,1.86E-05,4,Soil near roots,RNAi,-4.730758058,4Soil near rootsRNAi
1295,Otu1321,1.81E-05,4,Soil near roots,RNAi,-4.743188236,4Soil near rootsRNAi
1296,Otu1111,1.84E-05,4,Soil near roots,RNAi,-4.734775835,4Soil near rootsRNAi
1297,Otu1041,1.85E-05,4,Soil near roots,RNAi,-4.733943193,4Soil near rootsRNAi
1298,Otu6202,1.86E-05,4,Soil near roots,RNAi,-4.730822636,4Soil near rootsRNAi
1299,Otu1356,1.84E-05,4,Soil near roots,RNAi,-4.734479789,4Soil near rootsRNAi
1300,Otu1056,1.78E-05,4,Soil near roots,RNAi,-4.748629852,4Soil near rootsRNAi
1301,Otu985,1.82E-05,4,Soil near roots,RNAi,-4.739121203,4Soil near rootsRNAi
1302,Otu1709,1.92E-05,4,Soil near roots,RNAi,-4.716237132,4Soil near rootsRNAi
1303,Otu2248,1.79E-05,4,Soil near roots,RNAi,-4.747753515,4Soil near rootsRNAi
1304,Otu1488,1.86E-05,4,Soil near roots,RNAi,-4.730249171,4Soil near rootsRNAi
1305,Otu2798,1.91E-05,4,Soil near roots,RNAi,-4.719728932,4Soil near rootsRNAi
1306,Otu1011,1.85E-05,4,Soil near roots,RNAi,-4.732313327,4Soil near rootsRNAi
1307,Otu1667,1.83E-05,4,Soil near roots,RNAi,-4.7386141,4Soil near rootsRNAi
1308,Otu1266,1.90E-05,4,Soil near roots,RNAi,-4.721043536,4Soil near rootsRNAi
1309,Otu16168,1.86E-05,4,Soil near roots,RNAi,-4.73049965,4Soil near rootsRNAi
1310,Otu1954,1.82E-05,4,Soil near roots,RNAi,-4.740851982,4Soil near rootsRNAi
1311,Otu5632,1.82E-05,4,Soil near roots,RNAi,-4.739983503,4Soil near rootsRNAi
1312,Otu1015,1.87E-05,4,Soil near roots,RNAi,-4.728848677,4Soil near rootsRNAi
1313,Otu3555,1.87E-05,4,Soil near roots,RNAi,-4.729099965,4Soil near rootsRNAi
1314,Otu1732,1.89E-05,4,Soil near roots,RNAi,-4.723554178,4Soil near rootsRNAi
1315,Otu1248,1.56E-06,4,Soil near roots,RNAi,-5.806723859,4Soil near rootsRNAi
1316,Otu1727,1.83E-05,4,Soil near roots,RNAi,-4.73645228,4Soil near rootsRNAi
1317,Otu1878,1.88E-05,4,Soil near roots,RNAi,-4.726058549,4Soil near rootsRNAi
1318,Otu1087,1.86E-05,4,Soil near roots,RNAi,-4.730022808,4Soil near rootsRNAi
1319,Otu2230,1.86E-05,4,Soil near roots,RNAi,-4.730475417,4Soil near rootsRNAi
1320,Otu1096,1.91E-05,4,Soil near roots,RNAi,-4.719347863,4Soil near rootsRNAi
1321,Otu1751,1.89E-05,4,Soil near roots,RNAi,-4.72379214,4Soil near rootsRNAi
1322,Otu1524,1.87E-05,4,Soil near roots,RNAi,-4.727996458,4Soil near rootsRNAi
1323,Otu1449,1.87E-05,4,Soil near roots,RNAi,-4.727126283,4Soil near rootsRNAi
1324,Otu9895,1.92E-05,4,Soil near roots,RNAi,-4.71732093,4Soil near rootsRNAi
1325,Otu1876,1.90E-05,4,Soil near roots,RNAi,-4.722205998,4Soil near rootsRNAi
1326,Otu1640,1.83E-05,4,Soil near roots,RNAi,-4.737288082,4Soil near rootsRNAi
1327,Otu1280,1.91E-05,4,Soil near roots,RNAi,-4.718019795,4Soil near rootsRNAi
1328,Otu1754,1.86E-05,4,Soil near roots,RNAi,-4.731088918,4Soil near rootsRNAi
1329,Otu1755,1.85E-05,4,Soil near roots,RNAi,-4.733333713,4Soil near rootsRNAi
1330,Otu1559,1.56E-06,4,Soil near roots,RNAi,-5.80780756,4Soil near rootsRNAi
1331,Otu2301,1.55E-06,4,Soil near roots,RNAi,-5.808348737,4Soil near rootsRNAi
1332,Otu1674,1.93E-05,4,Soil near roots,RNAi,-4.715451774,4Soil near rootsRNAi
1333,Otu1846,1.86E-05,4,Soil near roots,RNAi,-4.731258286,4Soil near rootsRNAi
1334,Otu1161,1.88E-05,4,Soil near roots,RNAi,-4.725388858,4Soil near rootsRNAi
1335,Otu1780,1.87E-05,4,Soil near roots,RNAi,-4.727313477,4Soil near rootsRNAi
1336,Otu2268,1.89E-05,4,Soil near roots,RNAi,-4.722395324,4Soil near rootsRNAi
1337,Otu15064,1.55E-06,4,Soil near roots,RNAi,-5.808348737,4Soil near rootsRNAi
1338,Otu2504,1.80E-05,4,Soil near roots,RNAi,-4.744324282,4Soil near rootsRNAi
1339,Otu1805,1.86E-05,4,Soil near roots,RNAi,-4.729504962,4Soil near rootsRNAi
1340,Otu1699,1.80E-05,4,Soil near roots,RNAi,-4.744308633,4Soil near rootsRNAi
1341,Otu9664,1.87E-05,4,Soil near roots,RNAi,-4.728751365,4Soil near rootsRNAi
1342,Otu1445,1.88E-05,4,Soil near roots,RNAi,-4.725020906,4Soil near rootsRNAi
1343,Otu4646,1.78E-05,4,Soil near roots,RNAi,-4.749233727,4Soil near rootsRNAi
1344,Otu1857,1.86E-05,4,Soil near roots,RNAi,-4.730176424,4Soil near rootsRNAi
1345,Otu1612,1.89E-05,4,Soil near roots,RNAi,-4.723422832,4Soil near rootsRNAi
1346,Otu2072,1.87E-05,4,Soil near roots,RNAi,-4.728272598,4Soil near rootsRNAi
1347,Otu1705,1.90E-05,4,Soil near roots,RNAi,-4.722041299,4Soil near rootsRNAi
1348,Otu9951,1.87E-05,4,Soil near roots,RNAi,-4.727703884,4Soil near rootsRNAi
1349,Otu10740,1.80E-05,4,Soil near roots,RNAi,-4.745027923,4Soil near rootsRNAi
1350,Otu1366,1.87E-05,4,Soil near roots,RNAi,-4.728402485,4Soil near rootsRNAi
1351,Otu1386,1.83E-05,4,Soil near roots,RNAi,-4.737725241,4Soil near rootsRNAi
1352,Otu1787,1.73E-05,4,Soil near roots,RNAi,-4.762115641,4Soil near rootsRNAi
1353,Otu1382,1.86E-05,4,Soil near roots,RNAi,-4.730402708,4Soil near rootsRNAi
1354,Otu2273,1.86E-05,4,Soil near roots,RNAi,-4.730119835,4Soil near rootsRNAi
1355,Otu2503,1.83E-05,4,Soil near roots,RNAi,-4.736635498,4Soil near rootsRNAi
1356,Otu2228,1.92E-05,4,Soil near roots,RNAi,-4.716729345,4Soil near rootsRNAi
